Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
'parabens pres temos que tomar mediadas duras culpa do pte'"	temos que tomar duras culpa do	"no	"no	"no	"no	"no	"no	"no	"no	"no
'idiota'"	'idiota'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'perfeita explicacao fisica antonio souza mas acho que em oc ot ninguem mais transmite ne'"	mas acho que em ninguem mais ne'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'joao pereira seu anencefalo seus comentarios sempre me enojam '"	'joao seu seus comentarios sempre me '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'outro seu bertin lexotankkkvixemas vc ainda mortadela meu filho'"	seu vc ainda mortadela meu	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e ainda reclamam que so ha corrupcao no brasil '"	'e ainda que so ha corrupcao no brasil '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'talvez luiz vc nao seja bom bastante para tirar uma nota boa fica de mimi eu entrei atraves do enem to de boa estudando sem nenhuma conspiracao kk'"	luiz vc nao seja bom para tirar uma boa fica de eu atraves do enem to de boa sem nenhuma	"no	"no	"no	"no	"no	"no	"no	"no	"no
'da vontade de por um aipim no rbbbbbbb'"	'da de por um no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'tudo que defendo aqui imperio das leis todos note que sempre grifo todos paguem pelos seus mal feitos que nao tolero hipocrisia as mentiras descabidas da esquerda incluo psdb que para mim muito esquerda entendo intolerante esses esquerda lha defendendo os bandidos de estimacao mas atacando os outros que sao pequenas causas hipocrisia aqui nao'"	que aqui das leis todos que sempre todos paguem pelos seus mal que nao hipocrisia as da esquerda psdb que para mim muito esquerda esses esquerda defendendo os bandidos de mas os outros que sao hipocrisia aqui nao'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'entendam que causa principal de tudo que esta acontecendo na politica com reflexos negativos na economia obra do populismo que quando em seus  anos de desgovernanca so tinha um somente um plano de governo se perpetuar no poder qualquer custo'"	que causa principal de tudo que esta acontecendo na politica com na economia do que quando em seus anos de so tinha um um plano de governo se perpetuar no poder qualquer custo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao foram derrotados nas urnas foram varridos eles sabem disso hehehehe'"	'nao foram nas urnas foram varridos eles sabem disso	"no	"no	"no	"no	"no	"no	"no	"no	"no
'rindo da _laugh_ cara com  de desconto na aposentadoria seu troco por apoiar golpista ahahahah'"	da laugh cara com de na aposentadoria seu por apoiar	"no	"no	"no	"no	"no	"no	"no	"no	"no
'to dizendo que globo fez sergio moro fez boca de urnaeles estao apagando as mensagens'"	'to que globo fez sergio moro fez boca de estao as	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mauro dementekkkkkkquem ta lutando por poder sao voces apoiando bandidos no poder'"	'mauro ta por poder sao voces bandidos no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'nao importa de qual partido bandidagem sistemica enquanto ficarmos discutindo pardidarismo comporativismo combate corrupcao sempre sera velado forro privilegiado em pais com alto nivel de corrupcao uma afronta etica moral'"	'nao importa de qual partido enquanto corrupcao sempre sera forro privilegiado em pais com alto nivel de corrupcao uma	"no	"no	"no	"no	"no	"no	"no	"no	"no
'marcos no brasil nao houve ditadura militar houve governo militar pois entre as varias medidas para reerguer pais povo posso te citar criacao do fgtsembrafilme embraer bnh   hidreletricas eleicoes diretas para governador deputados ta bom pra voce'"	'marcos no brasil nao houve ditadura militar houve governo militar pois entre as varias medidas para pais povo te do eleicoes para governador deputados ta bom pra voce'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sao mesmo agitadores so que sabem fazer ha tempo ainda sabem tambem roubar'"	'sao mesmo so que sabem fazer ha tempo ainda sabem tambem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tudo que os petralhas tocaram faliu inclusive paciencia do povo'"	que os petralhas inclusive do povo'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'pesquise participe consulta publica  pec '"	publica pec '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'boicotaram um governo eleito por  anos sao golpistas nao querem oposicao _laugh_ fazme rir'"	um governo eleito por anos sao nao querem oposicao laugh rir'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'estamos pertinhos de um milhao de participantes acorda brasil'"	'estamos de um de acorda brasil'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'diz pra esse povo parar de ficar dando chilique tomar vergonha  na cara que palhacada essa'"	pra esse povo parar de ficar dando tomar vergonha na cara que essa'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ta animadinho porque rapaz aposentadoria descontada em  vai pegar seu vovo tambem ahahahah'"	'ta porque rapaz aposentadoria em vai pegar seu tambem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'uma mulher que destruiu petrobras destruiu economia enriqueceu as nossas custas'"	'uma mulher que destruiu destruiu economia as	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse mortadela ja bebeu tanta cachaca q nao esta falando coisa com coisa '"	'esse mortadela ja tanta q nao esta falando coisa com coisa '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sera que ela se hospedou na mansao do  dedos em punta del este'"	'sera que ela se na do dedos em	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ja estamos tendo este cuidado peso vai pesar sobre real dela'"	'ja tendo este vai sobre real	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao estao nao senao recrutariam tua mae seu verme'"	'nao estao nao senao tua mae seu	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sabe que ela tem mais que nos ela tem mais qsf'"	'sabe que ela tem mais que nos ela tem mais	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'renew nino vc leu peca   ou mais um esquerdopata maionete vai com as outras '"	vc ou mais um esquerdopata vai com as outras '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'estao perdidinhos nem anotaram placa do caminhao que atropelou petebada em outubro'"	'estao nem do que em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'pq morosita recebe ordens externas ordem nao chegou ainda'"	'pq recebe ordem nao chegou	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'pq morosita recebe ordens externas ordem nao chegou ainda'"	'pq recebe ordem nao chegou	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'democracia bandida cumunista assaltante de banco '"	de '	"yes	"yes	"no	"yes	"no	"yes	"yes	"no	"yes
'o uruguai mais uma vez ira receber escoria do brasil'"	'o uruguai mais uma vez receber do brasil'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao que veia ta segurando um cigarrinho de maconha mesmo '"	'nao que ta um de maconha mesmo '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao maconha    canabis  seja mais elegante  neste caite'"	'nao maconha seja mais neste	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ela foi la para limpesa semanal na casa onde mula vai ficar escondido'"	'ela foi la para na casa onde vai ficar	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'estamos exportando mortadela essa fica de graca  '"	'estamos mortadela essa fica de graca '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'foi lindo ver essa incompetente  cair igual jaca madura '"	'foi lindo ver essa igual '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quem tem motivos pra fugir sao aqueles que aparecem constantemente nas listas da lava jato'"	'quem tem pra sao que nas da lava	"no	"no	"no	"no	"no	"no	"no	"no	"no
'seus baitola vem fazer na mao vou dar um murro certeiro nessa tua cara feia da porrrra'"	vem fazer na mao vou dar um nessa tua cara feia da	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ta louca davi to afim de fazer nada na tua mao nao'"	'ta louca to de fazer nada na tua mao nao'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ato pela democracia ta bom me engana que eu gosto'"	pela democracia ta bom me que eu	"no	"no	"no	"no	"no	"no	"no	"no	"no
'isso dai formacao de quadrilha defesa da democracia so risos'"	'isso de da democracia so	"no	"no	"no	"no	"no	"no	"no	"no	"no
'essa  muie nem drome nem da cuie nem brinca em fiuvicocuidado'"	'essa nem nem da nem em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a zika mosquita estocadora de vento tambem esta de mudanca pro uruguai vai ser vizinha do molusco'"	'a de tambem esta de pro uruguai vai ser do	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ficou mal ela ser recebida pelo presidente do uruguai fora de padrao'"	mal ela ser recebida pelo presidente do uruguai fora de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'essa terrorista nao vai presa por ter roubado atrasado um pais que morra logo demonio'"	'essa nao vai por ter um pais que logo	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'depois de legalizar maconha agora uruguai legaliza outra droga um pais beira do precipicio '"	'depois de maconha agora uruguai outra um pais do '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'provavelmente esta planejando rota de fuga para pais vizinho'"	esta de fuga para pais	"no	"no	"no	"no	"no	"no	"no	"no	"no
'morre desgracada'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e vc deve ser  mais uma assistida pelo bolsa esmola '"	'e vc deve ser mais uma pelo bolsa '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'toma vergonha na cara seu boiola maconheiro infectado'"	vergonha na cara seu boiola	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'o cara vai chupar uma piroca  vai'"	'o cara vai uma	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'aonde vaca vai boi vai atrasta apaixonado'"	vai vai	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'tirso tem gente que come pela boca voce certamente come por tras'"	tem gente que come pela boca voce come por	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'roubalheira entao governo oriundo de roubalheira ladrao tambem eleicoes ja'"	entao governo de roubalheira ladrao tambem eleicoes	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tenho total condicao de dar minha opiniao enquanto liberdade de expressao me valer enfim '"	'tenho total de dar minha enquanto de me '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ele esta de escarnio estava acreditando nele ate ele falar em beleza elegancia'"	'ele esta de estava ate ele falar em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'minha esperanca que vc fosse um troll mas da para ver que vc ignorante mesmo'"	que vc fosse um mas da para ver que vc ignorante mesmo'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'os presidios estao otimos problema sao as escolas hospitais'"	'os presidios estao problema sao as escolas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ricardo _laugh_ desculpinha de va  ga  bun  do uma coisa nao anula outra'"	laugh de va do uma coisa nao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'so ha justica para os pobres um pais onde os ricos ficam impune'"	'so ha justica para os pobres um pais onde os ricos	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quando sera visita aos hospitais  publico do df'"	'quando sera visita aos hospitais publico do	"no	"no	"no	"no	"no	"no	"no	"no	"no
'deveria haver uma lei obrigando todos politicos usar so hospitais publicose que todos os hospitais particulares fosse proibidos de atendelos so assim eles olhava para situacao da saude publica que esta uma vacalhacao '"	'deveria uma lei todos politicos usar so hospitais que todos os hospitais particulares fosse de so assim eles para situacao da saude publica que esta uma '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'porque nao vai visitar as familias das vitimas desses criminosos '"	'porque nao vai visitar as familias das vitimas desses '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'parabens dra carmen  ao menos sra foi la diferente de outros que nem sabe que aquilo existe  sabem que sao marginais mas nao podemos nos igualar com eles     '"	dra carmen ao menos foi la diferente de outros que nem sabe que aquilo existe sabem que sao mas nao nos com eles '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'pouco conhecimento da leiatodos sao iguais depois de julgados condenados exceto militares'"	da sao depois de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sera  que    ministra carmen lucia presidente do supremo tribunal federal   esta  procurando  vagas  para  os  politicos  ladroes  bandidooooooooooooooos   no  presidios   que  esta  visitando   kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk'"	'sera que ministra carmen lucia presidente do esta para os politicos ladroes no presidios que esta	"no	"no	"no	"no	"no	"no	"no	"no	"no
'essa ministra trabalha menos de  km dos hospitais de base hran sera que pretende visitar os'"	'essa ministra menos de dos hospitais de base sera que visitar	"no	"no	"no	"no	"no	"no	"no	"no	"no
'peco ajuda aos universitarios que me ajudem interpretar que zozoi quis dizer'"	aos que me que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'deixa de ser ignorante quem precisa de mudanca preso nao vitima'"	de ser ignorante quem precisa de preso nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tem que colocar pena de morte ai vai diminuir bastante'"	'tem que colocar pena de morte ai vai diminuir	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sera que houve uma faxina para visita da ministra '"	'sera que houve uma para visita da ministra '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'gosto delano stf unica que sabe que diz entende que escuta'"	stf unica que sabe que entende que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tenho pena so das vitimas deles quem se comporta nao vai preso'"	'tenho pena so das vitimas deles quem se nao vai preso'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'presidio superlotado  f   d  se eu quero saber da fila  nos hospitais creche em busca de emprego'"	d se eu quero saber da nos hospitais em de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vai querer aparecer mais que moro isso vai gerar uma ciumeira'"	'vai querer aparecer mais que moro isso vai uma	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o molusco vai achar cadeia superlotada pra nao dar na pinta ela comecou visitar outras antes'"	'o vai cadeia pra nao dar na ela visitar outras	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'depois que recebeu premio agrado da globo ta se achando'"	'depois que da globo ta se	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sempre digo que mulher feia costuma dar problemanao ha quase excecao algumatem umas que quando chegam presidencia da republica dao tanto problema que vc nao acredita'"	'sempre digo que mulher feia dar ha quase que quando chegam da republica dao tanto problema que vc nao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'pra quem nao sabe aquele mesmo hotel que ana hickimann estava'"	'pra quem nao sabe aquele mesmo que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'gastar  mil com reforma do gabinete de romero juca sacanagem com povo'"	mil com reforma do gabinete de com povo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ele virou goleiro'"	'ele virou	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ta jogando bem mais na selecao nao tem mais chance   thiago silva marquinhos miranda sao melhores  '"	'ta jogando bem mais na selecao nao tem mais sao melhores '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e aqui toma  em um jogo so cara muito ruim'"	'e aqui toma em um jogo so cara muito	"no	"no	"no	"no	"no	"no	"no	"no	"no
'daniel lima nao rivalidade verdademessi esta acima de todos no futebol atual'"	nao esta de todos no futebol	"no	"no	"no	"no	"no	"no	"no	"no	"no
'na moral ser muito louco dizer que cr melhor que messi por favor velho'"	'na moral ser muito dizer que cr melhor que messi por favor	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mano na boa messi ja foi eleito melhor fora de outro time se for seguindo esse teu criterio pele george best maldini iniesta  garrincha muitos outros sao uns bostas pois esses citados nunca foram os mesmo em outros times algunsmaldini iniesta nunca chegaram jogar por outros clubes  pele jogou por  anos no santos ninguem disse nada '"	'mano na boa messi ja foi eleito melhor fora de outro time se for esse teu pele iniesta muitos outros sao uns pois esses nunca foram os mesmo em outros times iniesta nunca jogar por outros clubes pele jogou por anos no santos ninguem disse nada '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mano na boa como eu sabia ronaldete nao tem argumentos'"	'mano na boa eu sabia nao tem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'seriam grandes clubes afinal sempre tiveram jogadores nacionais que fizeram historia'"	grandes clubes sempre jogadores que fizeram	"no	"no	"no	"no	"no	"no	"no	"no	"no
'kkkkkkkkkkkk tulio nao ele conta ate de golzinho no asfalto'"	nao ele conta ate de no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'romariogtronaldogtzidanegtmessigtronaldinhogtcr'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'vao ter que renovar contrato do sergio ramos ate  tbm'"	'vao ter que contrato do sergio ate	"no	"no	"no	"no	"no	"no	"no	"no	"no
'real madrid ta doido mesmo cara nem empurrar bola de baixo da trave consegue mais'"	ta doido mesmo cara nem de da consegue mais'	"no	"no	"no	"no	"no	"no	"no	"no	"no
' titulos sendo que uns  trofeus joan gamper que um amistoso bela galeria'"	' titulos sendo que uns que um	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o cara joga muito mas transa com bum bum '"	'o cara joga muito mas com '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'daqui pouco vem um falar de titulo na selecao'"	pouco vem um falar de titulo na selecao'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'que comentario de bosta foi esse deve acompanhar muito futebol europeu pra fazer um comentario desse'"	'que comentario de bosta foi esse deve muito futebol pra fazer um comentario	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'lugar de mulher na pia fogao cama'"	de mulher na	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'geraldo gallo vamos protestar amigo vamos invadir aquele ct quebrar tudo'"	vamos protestar amigo vamos aquele tudo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'marias tremem pro galo borram pros argentinos fato'"	'marias pro pros	"no	"no	"no	"no	"no	"no	"no	"no	"no
'em pontos corridos nao tem jogador adversario escorregando com gol escancarado rajkazblanks '"	'em pontos corridos nao tem jogador com gol rajkazblanks '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'em pontos corridos gritinhos de eu acredito nao colam rajkazblanks '"	'em pontos corridos de eu acredito nao rajkazblanks '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'maria detected vai beijarumsacow'"	'maria vai	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'o flamengo sem motivacao nenhuma mete  x no santos'"	'o flamengo sem nenhuma x no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vizeu convocado frenquentemente para selecao sub quem ia ser centroavante cirino'"	para selecao quem ser centroavante	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o tecnico bom time que ruim '"	'o tecnico bom time que ruim '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'porque menguinho so vcs que pensam falam que grande'"	'porque so vcs que pensam que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ze vai cuidar do titulo   jogos  mexendo mal '"	'ze vai cuidar do titulo jogos mal '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao possivel que esse cara va continuar no comando  do time em   '"	'nao possivel que esse cara va continuar no do time em '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ze ricardo nao sabe avaliar nem os jogadores profissionais q estao com ele que dira base'"	'ze ricardo nao sabe nem os jogadores q estao com ele que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'prefere usar damiao do que vizeu sem comentarios'"	usar damiao do que vizeu sem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'adriano   imperador      wagner  love   ronaldinho    fabio  luciano'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'muitos jogadores sem condicionamento fisico pra disputar um brasileirao deu nisso'"	jogadores sem pra disputar um deu	"no	"no	"no	"no	"no	"no	"no	"no	"no
